TOK,SHOT,PHASE,RGEO,AMIN,EPSILON,IP,BT,NEL,PL,KAPPA,DELTA,MEFF,TAUTH,RHO*,BETA,NU*,Q95,TAU_norm,SELDB5
ASDEX,7943,HSELM,1.656,0.4067,0.24559178743961355,0.2955,1.832,4.159,1.811,0.9870946191610134,1.0,1.5,0.06444,0.00705123399043213,0.0077898631434086185,0.29957189132404194,3.746,0.07870272,1
ASDEX,7943,HGELM,1.653,0.4078,0.24670296430732003,0.2954,1.832,4.259,2.087,0.9844798831064526,1.0,1.5,0.05764,0.007218565829019162,0.0084055519165295,0.27528640758455075,3.802,0.07039765333333334,1
ASDEX,7945,HSELM,1.654,0.4018,0.24292623941958888,0.2971,2.212,3.726,1.729,0.9983107154106063,1.0,1.5,0.05154,0.005549338453448567,0.0042189798485472,0.41636198110242123,4.296,0.07600432000000001,1
ASDEX,7945,HSELM,1.65,0.4038,0.24472727272727274,0.2957,2.213,3.872,1.923,0.9936668002465489,1.0,1.5,0.05073,0.005734711859690016,0.004728827701909054,0.37101787326286895,4.416,0.07484365999999999,1
ASDEX,7945,HSELM,1.649,0.4044,0.2452395391146149,0.2946,2.213,3.888,2.196,0.9920726500516018,1.0,1.5,0.0443,0.005814027837391261,0.004895139503726741,0.35123125217594575,4.467,0.06535726666666666,1
ASDEX,7950,HSELM,1.647,0.4044,0.24553734061930782,0.2668,2.213,3.609,1.819,0.9923369272803526,1.0,1.5,0.04005,0.00506688563256648,0.0034510693655352364,0.6231172967047902,4.932,0.059087100000000004,1
ASDEX,7950,HSELM,1.649,0.4054,0.24584596725288052,0.2665,2.213,3.716,1.997,0.9896145034869847,1.0,1.5,0.03935,0.005230589186489807,0.003805456190289463,0.5602122414984122,4.983,0.058054366666666676,1
ASDEX,7950,HSELM,1.646,0.4056,0.24641555285540706,0.265,2.211,3.638,2.213,0.989131074435868,1.0,1.5,0.03428,0.0052812317361343435,0.003801818200322679,0.5295199616546112,5.035,0.05052872,1
ASDEX,7951,HSELM,1.652,0.3689,0.22330508474576272,0.2963,2.211,3.802,2.045,1.0075058473602032,1.0,1.5,0.03997,0.006374813286702387,0.004788799680796891,0.33276953851835056,3.566,0.058915779999999994,1
ASDEX,7951,HSELM,1.65,0.3704,0.2244848484848485,0.2949,2.211,3.812,2.061,1.0037066604971436,1.0,1.5,0.04527,0.0067452601463729505,0.00541944190391236,0.262191275706894,3.638,0.06672797999999999,1
ASDEX,7951,HSELM,1.648,0.3725,0.22603155339805828,0.2947,2.211,3.78,2.251,0.9980568799462188,1.0,1.5,0.04245,0.006880425901058029,0.005655061175479375,0.23385687562113125,3.718,0.0625713,1
ASDEX,9706,HSELM,1.657,0.4068,0.24550392275196137,0.3174,2.197,3.278,2.073,0.9867529649011654,1.0,1.5,0.05137,0.006326372624445152,0.004944731151898038,0.19663849496151486,4.179,0.07523992666666666,1
ASDEX,9706,H,1.657,0.4117,0.24846107423053712,0.3168,2.197,3.62,1.835,0.9749485884207343,1.0,1.5,0.07524,0.0065382432950071515,0.005973856251732225,0.18069170776434082,4.418,0.11020152000000001,1
ASDEX,9706,HGELM,1.655,0.4137,0.24996978851963747,0.3151,2.195,3.819,2.838,0.9702886730936109,1.0,1.5,0.04678,0.006698488030898306,0.006679386597807864,0.17037506535389002,4.549,0.06845473333333332,1
ASDEX,9710,HSELM,1.694,0.4059,0.2396103896103896,0.3171,2.197,3.56,1.904,0.9896339770387288,1.0,1.5,0.06162,0.006206766416007989,0.00514613545026924,0.2410443004650155,4.021,0.09025276000000002,1
ASDEX,9710,H,1.693,0.4117,0.2431777909037212,0.3162,2.198,3.935,1.89,0.9754024659243554,1.0,1.5,0.08396,0.006658808035218248,0.006735374832875506,0.18874129918316596,4.292,0.12302938666666668,1
ASDEX,9710,HGELM,1.693,0.4142,0.2446544595392794,0.3148,2.197,4.276,2.825,0.9694192830339241,1.0,1.5,0.05508,0.0067313158229984444,0.0075704227092546214,0.1922168933248086,4.434,0.08067384,1
ASDEX,9711,HSELM,1.692,0.4023,0.2377659574468085,0.3169,2.198,3.285,2.446,0.9980706489153192,1.0,1.5,0.03599,0.005950761285929044,0.004287881811200776,0.27320807040049516,3.897,0.05273734666666667,1
ASDEX,9711,H,1.695,0.4124,0.24330383480825957,0.3154,2.198,4.157,1.907,0.9732315841701866,1.0,1.5,0.08898,0.006676303597888575,0.0071771463502208225,0.19654557584996984,4.331,0.13038536,1
ASDEX,9711,HGELM,1.697,0.4141,0.24401885680612848,0.3142,2.198,4.668,2.83,0.9689941555381818,1.0,1.5,0.05883,0.006635375380031131,0.008026655279079314,0.22324003901748674,4.429,0.08620556,1
ASDEX,9807,HSELM,1.695,0.3504,0.20672566371681414,0.3751,2.192,4.286,1.359,1.0372510798147143,1.0,1.5,0.07306,0.00691141847110559,0.005725020546352241,0.28196529991219016,2.38,0.10676501333333334,1
ASDEX,9807,HSELM,1.695,0.3518,0.20755162241887906,0.3744,2.194,4.259,1.45,1.0331173769430497,1.0,1.5,0.07592,0.007313753975362427,0.006421586159695538,0.21927352586711643,2.409,0.11104565333333333,1
ASDEX,9807,HSELM,1.696,0.3532,0.2082547169811321,0.3737,2.194,4.748,1.741,1.0291280899113613,1.0,1.5,0.06694,0.007275099559071608,0.007139902665707029,0.24596573580506875,2.438,0.09791090666666666,1
ASDEX,9808,HSELM,1.69,0.352,0.20828402366863905,0.3734,2.193,4.409,1.648,1.0328193887297077,1.0,1.5,0.06398,0.007204604580941915,0.006458148615800532,0.24042591010113576,2.426,0.09353875999999998,1
ASDEX,9808,HSELM,1.69,0.3527,0.208698224852071,0.3733,2.192,4.399,1.693,1.030410632836315,1.0,1.5,0.06449,0.0073449502941840055,0.006723647130976395,0.2203723073850946,2.439,0.09424138666666668,1
ASDEX,9808,HSELM,1.69,0.3531,0.20893491124260358,0.3734,2.194,4.487,1.811,1.0295199864783704,1.0,1.5,0.06232,0.0074360847294030795,0.007045348382117353,0.21229230692380105,2.447,0.09115338666666666,1
ASDEX,9809,HSELM,1.692,0.3521,0.208096926713948,0.3741,2.193,4.091,1.529,1.0317372107196563,1.0,1.5,0.07083,0.007479353175525044,0.006461776330266285,0.1916571904235949,2.421,0.10355346,1
ASDEX,9809,HSELM,1.689,0.3529,0.20894020130254587,0.373,2.192,4.182,1.71,1.0305749433681386,1.0,1.5,0.06617,0.007664714884086184,0.006968537849486208,0.17633139367715103,2.446,0.09669642666666668,1
ASDEX,9809,HSELM,1.689,0.3531,0.20905861456483127,0.3732,2.191,4.143,1.815,1.0301295305793048,1.0,1.5,0.06118,0.007697609817394543,0.0069708295669201085,0.17144852493059848,2.446,0.08936358666666666,1
ASDEX,9811,HSELM,1.691,0.3526,0.2085156712004731,0.3736,2.193,4.479,1.682,1.0306264539805883,1.0,1.5,0.06505,0.0072738608465206436,0.006710238625932562,0.23326190941221434,2.435,0.0951031,1
ASDEX,9811,HSELM,1.691,0.353,0.20875221762270843,0.3733,2.193,4.532,1.534,1.029494198376449,1.0,1.5,0.07546,0.007299040973016392,0.006852250391579477,0.23179150600752188,2.443,0.11032252,1
ASDEX,9811,HSELM,1.691,0.3533,0.20892962743938498,0.3734,2.194,4.782,1.79,1.0289466557824272,1.0,1.5,0.06314,0.007180236555424692,0.00700868692783923,0.25983208608973873,2.448,0.09235277333333333,1
ASDEX,9812,HSELM,1.689,0.3493,0.20680876258140912,0.3752,2.194,4.268,1.192,1.0411105629081605,1.0,1.5,0.07512,0.006700772121421592,0.005325171375467204,0.3198272432882892,2.373,0.10987552,1
ASDEX,9812,HSELM,1.687,0.3498,0.20735032602252518,0.3729,2.194,4.163,1.327,1.0396125594072156,1.0,1.5,0.06909,0.006977375260116262,0.0056479714466817895,0.2648058153264037,2.398,0.10105563999999999,1
ASDEX,9812,HSELM,1.687,0.3501,0.2075281564908121,0.3727,2.194,4.075,1.439,1.0385666471043102,1.0,1.5,0.06266,0.0070739691523177,0.005692466286032734,0.24448778884906935,2.405,0.09165069333333331,1
ASDEX,9813,HSELM,1.688,0.3496,0.20710900473933652,0.374,2.194,3.909,1.267,1.0404313571100499,1.0,1.5,0.0701,0.007047869736973696,0.005404886330534409,0.23902410331288673,2.386,0.10253293333333333,1
ASDEX,9813,HSELM,1.687,0.35,0.20746887966804978,0.3728,2.195,3.858,1.388,1.0389150557715727,1.0,1.5,0.06366,0.007168871735558784,0.005531746140519948,0.21938699283256285,2.404,0.09315579999999998,1
ASDEX,9813,HSELM,1.687,0.35,0.20746887966804978,0.3726,2.194,3.8,1.445,1.0389150557715727,1.0,1.5,0.06032,0.007221836572280784,0.005529391074032897,0.2102188331388795,2.403,0.08822805333333332,1
ASDEX,9817,HSELM,1.698,0.3575,0.21054181389870436,0.3749,2.195,4.629,2.306,1.015943058804409,1.0,1.5,0.06081,0.007815472688964287,0.008230232081533895,0.16989232644255226,2.512,0.08898529999999999,1
ASDEX,9817,HSELM,1.696,0.3596,0.21202830188679245,0.3742,2.194,4.821,2.497,1.011070854688501,1.0,1.5,0.06196,0.008057258572832904,0.009217505582253566,0.15294757923111746,2.561,0.09062682666666666,1
ASDEX,9817,HSELM,1.694,0.3609,0.21304604486422668,0.3735,2.195,4.971,2.894,1.008199611935191,1.0,1.5,0.05444,0.008128250913990082,0.009742581323169611,0.14974095064025508,2.6,0.07966386666666667,1
ASDEX,9818,HSELM,1.699,0.3557,0.20935844614479104,0.3763,2.195,4.405,1.886,1.0206981636726205,1.0,1.5,0.07028,0.0075714833897875386,0.007276757467982575,0.1871522099170692,2.465,0.10284306666666665,1
ASDEX,9818,HSELM,1.699,0.36,0.2118893466745144,0.3746,2.195,4.739,2.331,1.0091146377301043,1.0,1.5,0.06916,0.008168364973353475,0.009333064951816954,0.1415348885044889,2.567,0.10120413333333332,1
ASDEX,9818,HSELM,1.696,0.3619,0.21338443396226417,0.3737,2.195,4.992,2.897,1.0044181574618114,1.0,1.5,0.05702,0.008258737823838506,0.010156437754308445,0.13938092239587055,2.62,0.08343926666666666,1
ASDEX,9858,HSELM,1.7,0.3532,0.20776470588235296,0.3766,2.193,4.042,2.051,1.023123410754284,1.0,1.5,0.05935,0.007819773976682789,0.007022446010715582,0.15551387042719475,2.419,0.08676969999999999,1
ASDEX,9858,HGELM,1.694,0.3581,0.2113931523022432,0.3729,2.192,4.048,2.585,1.010034933318789,1.0,1.5,0.0592,0.008873152473592556,0.009308235101030045,0.08890433438770091,2.554,0.08651093333333335,1
ASDEX,9858,HGELM,1.695,0.3586,0.21156342182890853,0.373,2.192,4.003,2.866,1.0091827188114064,1.0,1.5,0.05319,0.009013984405326905,0.009525813502612144,0.08212835441534387,2.56,0.07772832,1
ASDEX,9859,HGELM,1.695,0.356,0.21002949852507372,0.3743,2.192,4.899,2.153,1.0159591711402105,1.0,1.5,0.06868,0.00790273285069583,0.008831294075372031,0.17507713698292252,2.496,0.10036437333333334,1
ASDEX,9859,HGELM,1.694,0.3564,0.2103896103896104,0.3729,2.191,4.69,2.506,1.0154555565079284,1.0,1.5,0.05642,0.008085316091246323,0.008869610505203147,0.1529435868293098,2.513,0.08241081333333332,1
ASDEX,9861,HSELM,1.697,0.3519,0.20736593989393046,0.3752,2.192,3.964,1.815,1.0272151527113988,1.0,1.5,0.06327,0.007705724475195444,0.006638369796485702,0.16490311861144014,2.408,0.09245856000000001,1
ASDEX,9861,HGELM,1.695,0.3551,0.20949852507374633,0.374,2.191,4.108,2.081,1.0185082835788888,1.0,1.5,0.06649,0.008355259547988802,0.008235955275233417,0.1190969243129792,2.478,0.09711972666666666,1
ASDEX,9861,HGELM,1.693,0.3564,0.21051388068517424,0.3729,2.191,4.075,2.479,1.0148774544323749,1.0,1.5,0.05823,0.008750079970876084,0.009025875892202575,0.09673730345574681,2.516,0.08505461999999998,1
ASDEX,9862,HGELM,1.694,0.3522,0.2079102715466352,0.3746,2.191,3.884,1.699,1.026799833943538,1.0,1.5,0.0687,0.007917216853589787,0.006878049780448208,0.14454536921178784,2.42,0.10034779999999999,1
ASDEX,9862,HGELM,1.691,0.3532,0.20887049083382614,0.3738,2.191,3.855,1.932,1.0244861997519683,1.0,1.5,0.06198,0.008206815431503365,0.007376959756583155,0.12269454095414693,2.449,0.09053212,1
ASDEX,9862,HGELM,1.692,0.3534,0.20886524822695035,0.3732,2.191,3.944,2.129,1.0239208376121958,1.0,1.5,0.05728,0.008274846105178238,0.007681608284246126,0.12144490758457872,2.455,0.08366698666666665,1
ASDEX,9863,HGELM,1.693,0.3534,0.20874187832250443,0.3746,2.192,3.848,1.839,1.0240348299688231,1.0,1.5,0.06597,0.00817952089478427,0.007322952132145149,0.12359994992130963,2.444,0.09640416,1
ASDEX,9863,HGELM,1.693,0.3542,0.20921441228588306,0.3737,2.192,3.936,1.965,1.0220379292958648,1.0,1.5,0.06632,0.008424086541361848,0.007981052216756407,0.11153686313147594,2.467,0.09691562666666667,1
ASDEX,9863,HGELM,1.692,0.3546,0.2095744680851064,0.3737,2.191,4.007,2.101,1.0210504813535615,1.0,1.5,0.062,0.008409679959739706,0.00811555174715385,0.1138230691853911,2.475,0.09056133333333333,1
ASDEX,9864,HGELM,1.691,0.3502,0.2070963926670609,0.3741,2.19,3.642,1.582,1.0330754783222578,1.0,1.5,0.06618,0.007935309587561964,0.006405636411051885,0.1378549034316498,2.392,0.0966228,1
ASDEX,9864,HGELM,1.69,0.3512,0.20781065088757397,0.3735,2.191,3.546,1.586,1.0309680439865871,1.0,1.5,0.06802,0.008120582016180307,0.0065687747389965275,0.12084361574208564,2.414,0.09935454666666665,1
ASDEX,9864,HGELM,1.691,0.3516,0.2079243051448847,0.373,2.191,3.759,1.781,1.028742336788736,1.0,1.5,0.0625,0.008131412673319401,0.006997845863601589,0.12692296394618718,2.424,0.09129166666666666,1
ASDEX,9883,HSELM,1.674,0.3552,0.21218637992831543,0.3776,2.19,4.015,2.32,1.0170323040735567,1.0,1.5,0.0541,0.008004870597572355,0.007392688457956995,0.13416319617480893,2.497,0.078986,1
ASDEX,9883,HSELM,1.672,0.3594,0.21495215311004787,0.3746,2.189,4.164,2.664,1.0053794569914691,1.0,1.5,0.05888,0.008793664321148462,0.009472594408895118,0.09132804324773762,2.614,0.08592554666666667,1
ASDEX,9883,HSELM,1.67,0.3623,0.21694610778443116,0.3738,2.191,4.337,3.274,0.9986225899258557,1.0,1.5,0.05021,0.00896898847975981,0.010429784421315907,0.08468430204241761,2.695,0.07334007333333332,1
ASDEX,9887,HSELM,1.649,0.3534,0.21431170406306851,0.3751,2.189,4.468,2.085,1.0220862388565124,1.0,1.5,0.05901,0.007763281950922447,0.007659479935161561,0.17015701396469118,2.52,0.08611526,1
ASDEX,9887,HSELM,1.647,0.355,0.21554341226472373,0.3741,2.189,4.495,2.287,1.0177849124454483,1.0,1.5,0.05777,0.008065646366716516,0.008393190200224191,0.14413253635904735,2.565,0.08430568666666667,1
ASDEX,9887,HSELM,1.646,0.3559,0.21622114216281896,0.3734,2.189,4.59,2.545,1.0156889644710234,1.0,1.5,0.0533,0.008175520790350168,0.008850378113307697,0.13804280051371776,2.589,0.07778246666666667,1
ASDEX,9888,HSELM,1.649,0.3568,0.21637355973317163,0.3737,2.191,4.087,2.481,1.0133180682589515,1.0,1.5,0.05611,0.008687762091501315,0.00894401414711956,0.09524219595592127,2.604,0.08195800666666667,1
ASDEX,9888,HSELM,1.649,0.3573,0.21667677380230443,0.3734,2.191,4.141,2.522,1.012649848437592,1.0,1.5,0.05716,0.00877227806535986,0.009265275795956894,0.09239443538354779,2.617,0.08349170666666667,1
ASDEX,9890,HSELM,1.649,0.3564,0.21613098847786535,0.3736,2.188,4.684,2.33,1.0148683112532437,1.0,1.5,0.06123,0.00816108343411209,0.009025062582178132,0.14156386046457034,2.59,0.08931416,1
ASDEX,9890,HSELM,1.65,0.3568,0.21624242424242426,0.3736,2.191,4.762,2.413,1.0139098231362564,1.0,1.5,0.05921,0.008110786606966375,0.009082958762707554,0.14633851296387726,2.602,0.08648607333333333,1
ASDEX,9890,HSELM,1.651,0.357,0.21623258631132647,0.3734,2.189,4.782,2.536,1.0133644839287475,1.0,1.5,0.05571,0.008110340923966584,0.00913033125259171,0.14723325905133758,2.604,0.08129946,1
ASDEX,9891,HSELM,1.65,0.3531,0.21400000000000002,0.3757,2.189,4.189,1.622,1.023203242474034,1.0,1.5,0.07697,0.007698829867528152,0.007050461570142118,0.1654991106690037,2.508,0.11232488666666667,1
ASDEX,9891,HGELM,1.647,0.3561,0.2162112932604736,0.3738,2.188,4.31,2.497,1.0156303568709106,1.0,1.5,0.05307,0.00831253175404284,0.008601024038210508,0.12118636980862164,2.589,0.07741144,1
ASDEX,9891,HGELM,1.649,0.3569,0.21643420254699816,0.3735,2.188,4.391,2.525,1.0144386227122748,1.0,1.5,0.05468,0.008375983429636281,0.008936973317321949,0.11900037843092388,2.601,0.07975989333333335,1
ASDEX,9892,HGELM,1.649,0.3557,0.21570648878107945,0.3749,2.189,4.036,2.266,1.0169241144551728,1.0,1.5,0.05663,0.00834362333195712,0.008096374287756667,0.11210436816776703,2.569,0.08264204666666666,1
ASDEX,9892,HGELM,1.647,0.3571,0.21681845780206435,0.3735,2.189,4.021,2.343,1.0135682724926292,1.0,1.5,0.05929,0.008670333444816984,0.008779053237558631,0.09434280273851171,2.61,0.08652387333333333,1
ASDEX,9892,HGELM,1.65,0.3577,0.2167878787878788,0.373,2.191,4.001,2.503,1.0114537138998552,1.0,1.5,0.05563,0.00875003188582862,0.008926639827822928,0.08990141859477623,2.627,0.08125688666666665,1
ASDEX,9893,HGELM,1.652,0.3564,0.21573849878934626,0.3759,2.191,4.479,3.277,1.0132667564955709,1.0,1.5,0.03829,0.0080110385611627,0.008315653925196018,0.14447746119224558,2.578,0.055928926666666656,1
ASDEX,9893,HGELM,1.646,0.356,0.21628189550425272,0.3735,2.188,4.191,3.346,1.0158469867344986,1.0,1.5,0.03678,0.008255281576208882,0.00824410943514159,0.12127532546956717,2.59,0.053649760000000005,1
ASDEX,9893,HGELM,1.653,0.3592,0.21730187537810045,0.3741,2.189,4.38,3.29,1.0061916311420172,1.0,1.5,0.04267,0.008448924708121147,0.009187808943826157,0.11126870976549826,2.65,0.06226975333333334,1
ASDEX,9894,HGELM,1.655,0.3609,0.21806646525679757,0.3752,2.188,4.748,2.513,1.0007005853456574,1.0,1.5,0.06682,0.008427923229069175,0.01000432808098299,0.11920310522305767,2.684,0.09746810666666668,1
ASDEX,9894,HGELM,1.651,0.3631,0.21992731677771046,0.3738,2.191,4.83,3.268,0.9961264152803516,1.0,1.5,0.0526,0.008706946749179474,0.010994961540721151,0.1033182887254872,2.759,0.07683106666666666,1
ASDEX,9897,HGELM,1.652,0.3595,0.21761501210653753,0.3745,2.189,4.231,2.599,1.0053583528237575,1.0,1.5,0.05989,0.008707106992970552,0.009441714983061265,0.09474691516399705,2.656,0.08739947333333334,1
ASDEX,9897,HGELM,1.65,0.3627,0.21981818181818186,0.3737,2.191,4.317,3.268,0.9970626493541314,1.0,1.5,0.04935,0.00894677344864276,0.010353146263642947,0.08317921889884347,2.749,0.07208389999999999,1
ASDEX,9902,HSELM,1.653,0.382,0.23109497882637628,0.4451,2.189,4.551,2.58,1.0203007127148456,1.0,1.5,0.05759,0.007115763438453955,0.007658414601160104,0.1578914129642862,2.488,0.08404300666666667,1
ASDEX,9902,HGELM,1.654,0.3852,0.23288996372430473,0.4441,2.189,4.867,2.824,1.0114822753848935,1.0,1.5,0.06679,0.007716211820310846,0.009792746101631783,0.11795141227462068,2.559,0.09746887333333334,1
ASDEX,9902,HGELM,1.654,0.386,0.23337363966142685,0.4434,2.189,4.977,3.352,1.0099663599930226,1.0,1.5,0.05692,0.007855576481439199,0.010422230691310753,0.1114792102611742,2.579,0.08306525333333334,1
ASDEX,9905,HGELM,1.694,0.3835,0.22638724911452185,0.4454,2.188,4.508,2.585,1.0171144018993272,1.0,1.5,0.06803,0.007589802613822148,0.008698370779859334,0.123352455975382,2.437,0.09923309333333333,1
ASDEX,9905,HGELM,1.691,0.3845,0.22738024837374335,0.4437,2.188,4.699,3.12,1.0144363630435533,1.0,1.5,0.05954,0.007857729405600478,0.009769100572812706,0.11074029179074432,2.472,0.08684901333333335,1
ASDEX,9905,HGELM,1.692,0.385,0.22754137115839246,0.4436,2.189,5.013,3.345,1.0132251683334876,1.0,1.5,0.0575,0.007793157133070825,0.010277993504337933,0.12137408403148783,2.483,0.08391166666666668,1
ASDEX,9906,HGELM,1.693,0.3825,0.22593030124040164,0.4453,2.19,4.672,2.512,1.0195665636995275,1.0,1.5,0.06584,0.0072358520472388665,0.008150934040349332,0.15601520508912414,2.423,0.09612639999999999,1
ASDEX,9906,HGELM,1.693,0.3836,0.22658003544004723,0.4444,2.19,4.888,2.422,1.016777923556312,1.0,1.5,0.07727,0.007400928029512295,0.00897269830348269,0.14754802155403898,2.448,0.1128142,1
ASDEX,9906,HGELM,1.693,0.385,0.22740696987595982,0.444,2.189,5.063,3.316,1.0134342064987678,1.0,1.5,0.05531,0.007570455581474982,0.009795705658283572,0.13768445632426943,2.477,0.08071572666666667,1
ASDEX,9910,HSELM,1.691,0.398,0.23536369012418687,0.3762,2.19,3.46,2.212,1.0088196166209253,1.0,1.5,0.05433,0.006743934923925717,0.005677162089064673,0.15578531557109487,3.154,0.0793218,1
ASDEX,9910,HGELM,1.693,0.4055,0.2395156526875369,0.3739,2.189,4.428,2.485,0.9905352106614929,1.0,1.5,0.07218,0.0071814541814212976,0.008552171995124638,0.143936022709482,3.391,0.10533468,1
ASDEX,9910,H,1.695,0.4084,0.24094395280235986,0.3738,2.191,5.49,2.884,0.9834294107082113,1.0,1.5,0.07488,0.0070839541059819645,0.010465442559457125,0.1823969195422492,3.489,0.10937472,1
ASDEX,9913,HSELM,1.692,0.3998,0.23628841607565013,0.3759,2.191,3.8,1.839,1.004784876945908,1.0,1.5,0.07841,0.006730657523793274,0.006266809184657942,0.16911996942081103,3.202,0.11453087333333331,1
ASDEX,9913,HGELM,1.692,0.4039,0.23871158392434988,0.3745,2.191,4.389,2.345,0.9942166444194098,1.0,1.5,0.07356,0.00705635778260653,0.008119640149800168,0.15495450137297342,3.337,0.10744664,1
ASDEX,9913,HGELM,1.692,0.406,0.23995271867612294,0.3737,2.191,4.805,2.916,0.9892258806836626,1.0,1.5,0.06335,0.007136146384786723,0.009186186722608819,0.15880344239676572,3.411,0.09253323333333333,1
ASDEX,9915,HSELM,1.688,0.3968,0.23507109004739338,0.3754,2.192,3.487,2.163,1.0119690144983156,1.0,1.5,0.05319,0.0067255309973984646,0.005656017453212968,0.1603879115807639,3.137,0.07772832,1
ASDEX,9915,HSELM,1.687,0.399,0.23651452282157676,0.3742,2.191,3.634,2.194,1.0065264822466722,1.0,1.5,0.06113,0.007044818174260202,0.006539320160606414,0.13595162691531343,3.205,0.08929055333333333,1
ASDEX,9915,HSELM,1.691,0.4009,0.23707865168539324,0.374,2.191,3.782,2.474,1.0015471037709704,1.0,1.5,0.05814,0.007220379756119996,0.007217321075345388,0.1259969653160774,3.253,0.08492315999999998,1
ASDEX,9916,HSELM,1.692,0.3996,0.23617021276595745,0.3766,2.191,3.675,2.023,1.0054159040558734,1.0,1.5,0.06778,0.0066601355118935356,0.005928389689004745,0.1706835251005613,3.19,0.09900398666666667,1
ASDEX,9916,HSELM,1.694,0.4051,0.23913813459268007,0.375,2.192,4.202,2.533,0.9913597136158805,1.0,1.5,0.06704,0.007082964798034064,0.007879034651340888,0.1440765109080941,3.366,0.09796778666666667,1
ASDEX,9916,HGELM,1.689,0.4071,0.24103019538188278,0.3733,2.192,4.438,3.271,0.9859967955926772,1.0,1.5,0.05483,0.007320005104559294,0.008975829197864126,0.13042027259065903,3.467,0.08012490666666666,1
ASDEX,9917,HGELM,1.695,0.3861,0.227787610619469,0.4454,2.379,4.963,2.646,1.014298148136081,1.0,1.5,0.06826,0.006714558067198164,0.007596981268605394,0.1681236238374044,2.691,0.10826036000000001,1
ASDEX,9917,HGELM,1.697,0.3881,0.22869770182675309,0.4436,2.379,5.49,3.054,1.0092285462454844,1.0,1.5,0.06858,0.006947334777794248,0.009089885097636075,0.15949643248457326,2.744,0.10876788000000001,1
ASDEX,9917,HGELM,1.692,0.3896,0.23026004728132388,0.4438,2.377,5.878,3.408,1.0064042407171903,1.0,1.5,0.06254,0.006843915969671276,0.009517855884395162,0.17797524640668316,2.782,0.09910505333333332,1
ASDEX,9918,HGELM,1.694,0.3861,0.22792207792207791,0.4451,2.567,4.526,2.581,1.0152981316894898,1.0,1.5,0.06653,0.006357385278410427,0.00621059952761612,0.1519835110656288,2.907,0.11385500666666667,1
ASDEX,9918,HGELM,1.701,0.3894,0.2289241622574956,0.4441,2.567,5.398,2.55,1.0064290687601658,1.0,1.5,0.09148,0.00659825926811643,0.00811607098419746,0.1515750372619674,2.979,0.15655277333333334,1
